"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000026307",2613.40916831913,-0.179874402951979,0.0480126993638893,-3.74639221154194,0.00017939603434711,0.0125167604853244
"ENSMUSG00000029580",48981.4410318371,-0.225339411770214,0.0601564269557619,-3.74589089102525,0.0001797547110566,0.0125167604853244
"ENSMUSG00000021669",2771.95845996231,0.173058317405487,0.0463560396069549,3.73324207315421,0.000189030758252964,0.0130516905547911
"ENSMUSG00000051817",737.999135900936,0.205019107505895,0.0549246280771816,3.73273547192338,0.000189411486418371,0.0130516905547911
"ENSMUSG00000033107",103.977687748408,-0.464665297302434,0.124636145972778,-3.72817446877668,0.000192871839278761,0.0132283169395563
"ENSMUSG00000027796",247.645510811213,0.723846806345892,0.194330359701715,3.72482615406544,0.000195449867389794,0.0133430728913421
"ENSMUSG00000021214",1374.42323107719,-1.29103763691911,0.346961864855822,-3.72097849271011,0.000198452341126764,0.0134237533130975
"ENSMUSG00000112324",42.9212858793615,-1.17764415746205,0.316464863304685,-3.72124774031625,0.000198240834997647,0.0134237533130975
"ENSMUSG00000008682",9283.45487204865,0.238829470709894,0.0642403146576902,3.71775063653589,0.000201004529838135,0.0134727854408779
"ENSMUSG00000020744",1910.64690062244,-0.238826135037174,0.064233072524443,-3.71811787372139,0.00020071261726307,0.0134727854408779
"ENSMUSG00000055745",552.705034882365,-0.330193622642489,0.0889813716160026,-3.71081740645034,0.000206591082867457,0.0137845796740431
"ENSMUSG00000041959",1714.14188059073,-0.302355276083652,0.0815132938841361,-3.70927564911587,0.000207853042104753,0.0138063106255707
"ENSMUSG00000043090",949.983269492223,0.245945784105499,0.0663733377888701,3.70549067289397,0.000210981894177268,0.0139512960158654
"ENSMUSG00000037029",926.961118584069,0.161424211479252,0.0435881725367198,3.70339479920301,0.000212733422554773,0.014004317183003
"ENSMUSG00000036957",485.426294593984,-0.235556504739209,0.063762598085545,-3.69427394447106,0.000220515968661576,0.0144521265505938
"ENSMUSG00000027395",851.767473248262,0.232507646234091,0.0630317044791553,3.68874121611263,0.000225366299865249,0.0146558204617052
"ENSMUSG00000035469",1303.11450686718,0.189559612172976,0.0513925587078776,3.68846418506731,0.00022561177572271,0.0146558204617052
"ENSMUSG00000021697",476.89652051898,-0.243505885046933,0.06609821562374,-3.68400088790709,0.000229601439596137,0.014849573808266
"ENSMUSG00000045441",647.480017910901,0.338833129328206,0.0920407580261708,3.68133788328712,0.000232013293672719,0.0149400350589429
"ENSMUSG00000021488",9921.54878293255,0.140042284333866,0.0381018352839508,3.67547345922349,0.000237408722165779,0.015220995726333
"ENSMUSG00000037894",2169.33419059809,-0.149440117006521,0.0406965550222503,-3.67205816130668,0.000240604904612999,0.0153591338676332
"ENSMUSG00000058600",2829.19352467757,0.190857582396709,0.0520328464079729,3.66802117455301,0.000244434945092119,0.0155363693979672
"ENSMUSG00000030201",11216.6770321286,0.256124768277306,0.0698543066851866,3.6665565865765,0.000245838537745278,0.015558519646317
"ENSMUSG00000021792",3126.46314523461,-0.270761918628242,0.073912024698292,-3.66329998039546,0.000248986657472555,0.01562364787698
"ENSMUSG00000073678",2243.56134004119,0.238009966054178,0.0649578591827089,3.66406727451901,0.000248241537255472,0.01562364787698
"ENSMUSG00000020372",6917.07619677963,0.199804784945691,0.0546125733028487,3.65858579557666,0.000253610841858083,0.0156635301983732
"ENSMUSG00000037347",116.802146103382,-0.582668334949423,0.15913305467683,-3.66151668572387,0.000250726528110848,0.0156635301983732
"ENSMUSG00000041378",350.992143588036,0.247275299980248,0.0675925309693622,3.65832284179935,0.000253871132334952,0.0156635301983732
"ENSMUSG00000046947",642.670308900753,0.229633886582154,0.0627563592198474,3.65913334420345,0.000253069641975795,0.0156635301983732
"ENSMUSG00000020877",2059.62964805174,-0.304774744873747,0.0833972493878862,-3.65449396845476,0.000257689720880049,0.0157781551314937
"ENSMUSG00000058258",998.670241088622,-0.501018557335702,0.137137821661472,-3.65339445577952,0.000258796193853542,0.0157781551314937
"ENSMUSG00000058793",5716.66059311321,0.157876495541271,0.0432153202709264,3.65325293325396,0.000258938935428013,0.0157781551314937
"ENSMUSG00000053303",265.911061610209,-1.45258894105762,0.398254876574679,-3.64738519601088,0.000264922617155148,0.0160763329735383
"ENSMUSG00000037369",2334.71450642471,0.168751315907407,0.0462988834244797,3.64482474361752,0.000267574077384568,0.0161046830412769
"ENSMUSG00000087574",133.983866423822,-0.525405163607804,0.144112956306078,-3.64578714554927,0.000266574563687623,0.0161046830412769
"ENSMUSG00000021482",2298.57144312169,0.220644173151701,0.0606150155734925,3.640091008212,0.000272541694683485,0.0162708495133711
"ENSMUSG00000030512",341.323942519036,-0.296873981824978,0.0815401553146424,-3.64083169426669,0.000271758750319031,0.0162708495133711
"ENSMUSG00000035614",2031.43763849062,0.176257144841744,0.0485290816597418,3.63199011424858,0.000281243898292226,0.0167226714686176
"ENSMUSG00000006800",1582.88025644286,-0.383776763953105,0.105750183620124,-3.62908839318624,0.000284423845496101,0.016776456102742
"ENSMUSG00000058672",1848.22999694151,-0.486346681552961,0.134004581338338,-3.62932876395489,0.000284159152909276,0.016776456102742
"ENSMUSG00000035247",11240.3325586686,0.144196871621469,0.039751911325245,3.62741983502803,0.000286267613404984,0.0168179371604378
"ENSMUSG00000027412",513.593058312501,-0.238075484318931,0.065709291975177,-3.62316313511442,0.000291022144651021,0.0170294148612062
"ENSMUSG00000031161",2794.26850631224,-0.19281420935667,0.0532628147461092,-3.62005294454992,0.000294542741067394,0.0171673014220545
"ENSMUSG00000020538",2033.11045560179,-0.338072840488049,0.0935411760200297,-3.61416068166236,0.000301322155104221,0.0173566269498705
"ENSMUSG00000027429",2423.77687725321,-0.19684381581402,0.0544352681897084,-3.61610812916387,0.000299065492517095,0.0173566269498705
"ENSMUSG00000048826",929.67321683913,0.262889268822007,0.0727294003218541,3.61462170262131,0.00030078649721318,0.0173566269498705
"ENSMUSG00000045594",5944.70429241348,-0.321510692915455,0.0891132114896347,-3.60789031773198,0.000308696930640627,0.0177122371176136
"ENSMUSG00000018171",3165.0872353117,-0.209915786584495,0.058283756976791,-3.60161728537996,0.000316243691710064,0.0180749204571962
"ENSMUSG00000026436",3598.41736443453,0.151152666939092,0.0420609586325921,3.59365720261942,0.000326068768604574,0.018524654876344
"ENSMUSG00000032349",2398.65787974948,-0.204518800812619,0.0569180779784419,-3.59321340559114,0.000326624865580458,0.018524654876344
"ENSMUSG00000015094",984.090681365457,-0.273918170724285,0.0762643134994834,-3.59169522618388,0.000328533929299544,0.0185615376300807
"ENSMUSG00000046897",2395.15910805563,0.1375667494742,0.0383457960834561,3.58753145129127,0.000333823476464313,0.0187169619161322
"ENSMUSG00000057133",3625.16354822813,0.151984122623553,0.0423629690593302,3.5876645570025,0.000333653156663819,0.0187169619161322
"ENSMUSG00000028538",1282.3273123982,-0.214128260739947,0.0597531141102302,-3.58354981039032,0.000338956089900906,0.0189327519002983
"ENSMUSG00000029616",2814.92226281259,-0.170082242901732,0.0475210513547528,-3.57909259271304,0.000344789301208832,0.0191858982476431
"ENSMUSG00000019797",592.18137360991,-0.259709000807106,0.0727148583241368,-3.5716084276671,0.000354795604787912,0.0195511868054046
"ENSMUSG00000020473",4191.26129457219,0.259492741771692,0.0726240224892429,3.57309789347083,0.000352782800341999,0.0195511868054046
"ENSMUSG00000095193",104.78441472486,-0.465255122678247,0.130279290287386,-3.57121321164654,0.000355331484053196,0.0195511868054046
"ENSMUSG00000068876",1966.02517567164,-0.368600062867365,0.103311264126121,-3.56785938092272,0.000359909555995735,0.0197294658465172
"ENSMUSG00000024866",17217.7257905911,-0.455147296270485,0.127615995317526,-3.56653799657338,0.000361728382423867,0.019755728619342
"ENSMUSG00000027680",2035.93835952393,0.154594086596288,0.0433633409597409,3.56508707988657,0.000363735402312698,0.0197920377952142
"ENSMUSG00000043991",2975.51755174044,0.143266364815781,0.0402172104835987,3.56231481728966,0.000367599194975674,0.0199287416511445
"ENSMUSG00000063681",82.6887009235654,0.664396108825742,0.186570825777186,3.56109325269966,0.000369313879862693,0.0199483607049643
"ENSMUSG00000034189",843.95200609393,0.222525981882948,0.0625745229483018,3.55617544326779,0.000376292838146415,0.0202511466836023
"ENSMUSG00000026784",285.538934922329,-0.337102725436204,0.0948653357093632,-3.55348687605953,0.000380160165103649,0.0203848792531578
"ENSMUSG00000057363",1361.56003915964,-0.230336820001246,0.0649934138893923,-3.54400247990112,0.000394101538510418,0.0210558742278066
"ENSMUSG00000064367",393276.666949288,-0.397143119208402,0.112266232856936,-3.53751176201389,0.000403916194937787,0.0215023401102982
"ENSMUSG00000018076",3555.94789247249,0.140129052658151,0.0396873979790989,3.53081985198296,0.000414273796795402,0.0216870634397804
"ENSMUSG00000024319",1581.12718815545,-0.161490894964042,0.0457427190630861,-3.53041748002172,0.000414904418937261,0.0216870634397804
"ENSMUSG00000029714",1906.95494685089,0.204411307305113,0.0578531145824107,3.53328094400056,0.000410436063224341,0.0216870634397804
"ENSMUSG00000030137",58.7872831781193,-0.732936948138199,0.207710149468562,-3.52865254785796,0.000417681135012724,0.0216870634397804
"ENSMUSG00000030538",1912.38273481228,-0.209995183860442,0.0594569475390218,-3.53188639094904,0.00041260657969344,0.0216870634397804
"ENSMUSG00000033350",502.945101506142,0.3658972461543,0.103685217904642,3.52892392520997,0.000417253058885333,0.0216870634397804
"ENSMUSG00000037465",916.186624697127,0.581676466511368,0.164713301247836,3.53144805006457,0.000413291035597987,0.0216870634397804
"ENSMUSG00000052446",498.568931880872,0.213439035221753,0.0605984153496858,3.52218839370789,0.000427999870729692,0.0221448634869475
"ENSMUSG00000000901",226.812491796396,0.459915589076875,0.130690009767468,3.51913348155064,0.000432958813053907,0.0223231141863388
"ENSMUSG00000040209",9131.13055130299,0.148912112798958,0.0424036195799582,3.51177834048252,0.00044511908124693,0.0228701253382134
"ENSMUSG00000031725",1991.63720277841,-0.627319132849391,0.178902782864686,-3.50648057455801,0.000454074578754773,0.0232492490913815
"ENSMUSG00000032978",4418.5030872027,-0.412309364210997,0.117688790511239,-3.50338687669342,0.000459381730576865,0.0234395951525483
"ENSMUSG00000069633",289.419280711862,-0.240602495919169,0.0686968122924864,-3.50238224875369,0.000461117553371406,0.0234470325586715
"ENSMUSG00000067158",18686.2328913559,-0.167104832517113,0.0477544353451423,-3.49925260992769,0.000466564334360393,0.0236424662353208
"ENSMUSG00000021140",3228.36127518243,0.13983220641358,0.0400442127979895,3.49194544337753,0.000479516178655574,0.0241329200356829
"ENSMUSG00000045519",186.392891911615,0.372317216742161,0.106604213239826,3.49251877976495,0.000478487948685645,0.0241329200356829
"ENSMUSG00000024772",3953.65462504341,-0.214171067607915,0.061416434136139,-3.48719476505542,0.000488115747720961,0.0244821592377323
"ENSMUSG00000024292",141.004550595823,-0.697377068042832,0.200134055378482,-3.48454972705166,0.000492965850772678,0.0245583595793713
"ENSMUSG00000031958",10281.8935960706,-0.326168097541991,0.0936038203989602,-3.48455967023344,0.000492947534492883,0.0245583595793713
"ENSMUSG00000064341",358170.965868183,-0.42730742945356,0.122775433850606,-3.48039844822303,0.000500668585838834,0.0248581109992574
"ENSMUSG00000015942",268.80477150122,0.280912238645272,0.0808155179975615,3.47596904166039,0.000509011040801528,0.0251875060659709
"ENSMUSG00000043241",1527.34859114144,0.15443673806053,0.0445545138565232,3.46624224333039,0.000527787521883609,0.0260292802598519
"ENSMUSG00000056851",8584.24313397176,0.1780945706651,0.0513984398609754,3.46498008785515,0.000530270739724605,0.0260645744265967
"ENSMUSG00000024993",522.926456926008,-0.240098066566032,0.069394869176151,-3.45988211256038,0.000540411923389473,0.0264747980807348
"ENSMUSG00000017897",104.147024122844,0.479309598422471,0.138586262715044,3.45856500516223,0.000543061205948524,0.0265164918639634
"ENSMUSG00000074170",508.243167912754,-0.322942965396158,0.093439925721562,-3.45615605858339,0.000547937986108566,0.0266663153239502
"ENSMUSG00000030641",61.7245133283014,-0.707845056806894,0.20504837034962,-3.45208818582646,0.000556265890444008,0.0267781694581981
"ENSMUSG00000034858",1515.22859602184,-0.240627177502814,0.0696802271302892,-3.45330644592885,0.000553759536915347,0.0267781694581981
"ENSMUSG00000036040",1415.54941536437,-0.448787156716763,0.130027073372336,-3.4514901018471,0.000557500205049968,0.0267781694581981
"ENSMUSG00000063229",11598.9443908416,-0.27382473773973,0.0793215386887199,-3.45208555288237,0.000556271318682599,0.0267781694581981
"ENSMUSG00000022353",4245.84781944885,0.170449337616094,0.0494570090967498,3.44641418332948,0.000568078959356671,0.0271977023853035
"ENSMUSG00000027490",164.00957279359,-0.50089705110584,0.145582942740334,-3.44063007435736,0.000580361405019423,0.0276958229074965
"ENSMUSG00000005893",2875.36150379708,0.127276806444201,0.0370156037743361,3.438463606325,0.000585025169813161,0.0277388461545494
"ENSMUSG00000044791",4536.26037828444,0.107919395594397,0.0313819052131233,3.43890515446678,0.000584071825687425,0.0277388461545494
"ENSMUSG00000047735",7350.72501761251,-0.295658870397359,0.086140289069737,-3.43229484820978,0.000598496495124313,0.0282866324266125
"ENSMUSG00000011752",11257.8349659182,-0.215644372578734,0.062876713242928,-3.42963811968955,0.000604386737065487,0.0284737598235389
"ENSMUSG00000070348",8975.86168485191,0.321419965213379,0.0938129524090157,3.42617897592667,0.000612136884532849,0.028747039806756
"ENSMUSG00000034714",2021.02906609184,-0.250802691706366,0.0732864507077289,-3.42222456244448,0.000621109922761855,0.0290758314953851
"ENSMUSG00000034613",5793.9247335317,-0.197809577016558,0.0579392186041129,-3.41408775924562,0.000639959585170729,0.0298634305155936
"ENSMUSG00000009927",5229.52141268245,0.156131010676311,0.0457429664311043,3.41322443334469,0.000641990481553253,0.0298636960283416
"ENSMUSG00000032452",316.706750049318,-0.36581092810502,0.107302123788677,-3.40916763982655,0.000651614240272825,0.0299644257590851
"ENSMUSG00000034156",212.841094964169,0.304355111208479,0.0892894361341276,3.40863515759341,0.000652887339077015,0.0299644257590851
"ENSMUSG00000037736",2532.70519008824,0.155940317491237,0.0457274196937491,3.41021467066409,0.000649117650001838,0.0299644257590851
"ENSMUSG00000038775",1528.20491039945,-0.428441260118349,0.125714903862015,-3.40803872060074,0.00065431609212162,0.0299644257590851
"ENSMUSG00000045294",1473.27018884144,-0.410307786597307,0.120313065441482,-3.41033440625677,0.000648832714274624,0.0299644257590851
"ENSMUSG00000059486",1110.96001463254,0.191377050218406,0.056172733617668,3.40693852503222,0.000656959220104406,0.0299923240237138
"ENSMUSG00000040865",3311.11509969089,0.146378847629092,0.0429828738943022,3.40551560114494,0.000660392401144413,0.0300560072446775
"ENSMUSG00000084128",1374.28035631929,-0.204504295229185,0.060124370847282,-3.40135443161032,0.000670528293059203,0.03042341602908
"ENSMUSG00000035666",1506.08734697328,0.183486998801267,0.0540202051396378,3.39663646828012,0.000682195311078077,0.0308475045461172
"ENSMUSG00000037686",657.24563401566,-0.487580437469961,0.14357958274337,-3.39588977871212,0.000684058998140534,0.0308475045461172
"ENSMUSG00000002346",1766.06790414628,0.405007646363215,0.119444261357824,3.390766887912,0.000696973562884462,0.0312559255419273
"ENSMUSG00000014245",228.9990315428,-0.342815769765571,0.101107198011254,-3.39061685526497,0.00069735518128944,0.0312559255419273
"ENSMUSG00000029647",2726.66161302603,0.150991297613884,0.0445508384095731,3.38919093341773,0.000700991817453518,0.031323713152029
"ENSMUSG00000038486",1099.68841550851,0.22349533078902,0.0661730663544688,3.37743651762825,0.000731648392692603,0.0325948253735502
"ENSMUSG00000029093",278.757070228276,-0.702347529345634,0.208043913452942,-3.3759580738924,0.00073559127720346,0.0326717740169946
"ENSMUSG00000024736",861.190186862753,-0.294623655854445,0.0873190847552224,-3.37410380193918,0.000740564363536784,0.0327938801943346
"ENSMUSG00000028937",960.626869984887,-0.459851818753934,0.136455519997123,-3.36997593621444,0.000751747481870683,0.0331894262504943
"ENSMUSG00000025927",3093.75939926395,0.259845030962892,0.0771859399946974,3.36648139519637,0.000761337176632897,0.0335124716615782
"ENSMUSG00000096795",126.652358075644,-0.429486887363526,0.127625804626358,-3.36520414990453,0.000764870438502675,0.0335677960897632
"ENSMUSG00000022415",1085.80146306267,0.259789105014239,0.0772746883579914,3.36189133252419,0.000774105810909488,0.0338722975895291
"ENSMUSG00000092558",610.825451374511,0.232917967427617,0.0693246794781736,3.35981311678404,0.000779952126501043,0.0340271421816106
"ENSMUSG00000040740",605.976563104549,0.582667059357304,0.173490816643128,3.35848934618745,0.000783697421391479,0.0340896819346276
