gene_id,Mmus_C57-6J_KDN_FLT_Rep1_M23,Mmus_C57-6J_KDN_FLT_Rep2_M24,Mmus_C57-6J_KDN_FLT_Rep3_M25,Mmus_C57-6J_KDN_FLT_Rep4_M26,Mmus_C57-6J_KDN_FLT_Rep5_M27,Mmus_C57-6J_KDN_FLT_Rep6_M28,Mmus_C57-6J_KDN_GC_Rep1_M33,Mmus_C57-6J_KDN_GC_Rep2_M34,Mmus_C57-6J_KDN_GC_Rep3_M35,Mmus_C57-6J_KDN_GC_Rep4_M36,Mmus_C57-6J_KDN_GC_Rep5_M37,Mmus_C57-6J_KDN_GC_Rep6_M38
ENSMUSG00000071714,86.39720992,98.1879856,114.435103,97.69538971,129.5695568,132.0401495,140.3493115,171.1408931,127.8991083,121.0731618,175.8616812,130.9898061
ENSMUSG00000071715,20.63340014,26.03747307,21.55438327,52.44033145,72.90448887,49.22913087,25.77476233,55.33593549,13.11400723,28.80875821,8.931226301,35.24547846
ENSMUSG00000071716,7.642466674,7.15590357,8.527976585,11.5663153,7.242723011,10.42555503,15.35642488,17.0048674,11.00437069,14.85586015,10.31673048,29.70486658
ENSMUSG00000071719,146.1686215,189.6286997,173.0337391,123.4973981,154.1671645,177.00652,182.5779305,161.677435,210.9549056,155.9655544,226.6930796,183.3055953
ENSMUSG00000071722,47.66658658,45.73590998,49.44024437,59.68782448,76.62509749,50.0037653,61.20900194,74.70251063,62.23044971,52.63948537,62.36360789,50.35747396
ENSMUSG00000071723,139.3275007,142.3823211,150.4375323,77.83613772,111.3003303,100.9437085,121.6062137,167.5358991,124.1585997,118.6022229,124.6904362,133.1961855
ENSMUSG00000071724,26.37542545,11.94114595,29.48278202,8.978332229,19.65923361,19.12387153,13.08128722,41.34743221,9.051948896,8.837928795,7.58627506,10.45056032
ENSMUSG00000071745,0,2.230370164,4.942620644,4.117632618,0,0,0,0,0,10.72129548,9.900889203,0
ENSMUSG00000071748,38.13369938,26.77244897,36.25645508,62.7746228,54.08729808,13.00107151,32.71494891,63.44650893,20.04023998,43.86640907,28.70690965,44.3143807
ENSMUSG00000071753,7.062281391,0.929729625,6.545311847,10.24196264,8.508055705,5.834717503,3.519261071,6.823062649,36.80415572,8.125207343,9.886770979,5.856848068
ENSMUSG00000071757,1677.668472,1659.227676,1901.068791,1428.36601,1338.941705,1364.309339,1503.572893,1564.814384,1558.311021,1323.040173,1413.309829,1311.860668
ENSMUSG00000071793,930.9045358,1000.989716,1035.826928,960.9620502,976.6849586,1256.56657,1035.090929,1115.760842,726.4299362,891.2500714,803.381962,1164.941808
ENSMUSG00000071796,1706.372978,1897.860842,1819.125743,1951.591304,2010.537461,2055.319605,2218.648809,1976.708595,1453.053463,1555.95595,1790.794356,2246.33035
ENSMUSG00000071847,204.7259459,192.1846996,205.4651507,123.4071866,185.9470572,232.0863907,210.7143814,333.3261897,162.4699976,188.1982656,232.7190028,156.1143473
ENSMUSG00000071855,225.4399704,146.6509264,200.8195233,118.0107146,169.2664616,214.4781967,146.5138088,148.073099,161.3735432,143.4231066,189.9765792,123.5379994
ENSMUSG00000071856,1156.992026,1161.749722,1123.356625,1246.916179,1117.945848,1167.936744,1354.400634,1230.186991,1163.492019,1083.317069,1067.026411,1228.089457
ENSMUSG00000071862,5.472611664,4.116300507,11.16450733,3.036953549,15.90379603,8.748118683,2.240395467,2.839955801,7.782341391,17.78959031,2.921439824,1.486198228
ENSMUSG00000071866,16453.13134,17114.42435,16141.41275,14823.59655,15708.24819,15548.81569,15193.06252,15466.49395,17141.97161,15820.16054,14809.98727,14217.18317
ENSMUSG00000071867,11.51503553,0,8.992405489,3.113654687,3.677141575,4.963252074,0,0,1.058897548,2.912608795,4.976448688,1.011812807
ENSMUSG00000071893,18.15268385,13.40855584,36.80003968,11.61334393,28.88498342,20.27345066,18.74583727,11.35354554,16.07129571,13.85468961,20.58296402,11.77703142
ENSMUSG00000071984,174.7985906,170.8377104,268.0609132,109.7137528,209.4183921,255.5837696,240.0092062,285.6704872,242.794533,155.631467,96.78553274,153.1232216
ENSMUSG00000072066,41.00407293,66.56930994,30.82674404,38.5702778,57.66565707,45.03583903,56.45929679,50.99325595,34.90025888,47.1466254,39.94702235,57.92513355
ENSMUSG00000072082,52.58109338,87.19149219,116.3007887,83.63089579,95.72702007,153.0917696,60.01148603,86.04838751,71.15675212,121.5530159,63.06405635,105.0353985
ENSMUSG00000072109,0,1.48144449,3.249507877,13.89994101,2.346404927,11.84334529,1.718753555,4.950497334,0.840495751,0,3.222420271,7.742423111
ENSMUSG00000072115,34.87331729,31.501583,31.40267445,48.99991346,31.25077566,44.25336584,38.59661475,49.67155757,43.72426075,113.1925177,44.73710594,32.81148277
ENSMUSG00000072188,17.96311977,22.27221218,21.38854344,19.58712723,25.34406016,13.9793114,15.85181056,19.40696393,21.11212264,20.45344426,16.84719816,19.15433384
ENSMUSG00000072214,112.8632113,118.5654877,135.7312441,85.58183158,128.9108091,126.270196,108.8774931,136.3289809,82.40462116,131.9994786,103.8654699,92.77611933
ENSMUSG00000072235,1152.081929,1301.782048,1286.002672,1613.011475,1416.444664,1620.835079,1327.484095,1409.820063,972.8845239,1152.692321,956.7913896,1100.350424
ENSMUSG00000072244,90.64588395,26.24428286,49.90327415,100.7958007,53.78926269,118.6036392,46.99101672,39.65528243,37.6650452,32.23214177,42.97231044,69.20149392
ENSMUSG00000072258,162.3476455,170.116492,192.4598546,167.7472517,178.1935422,173.7803959,192.0039679,223.5593801,176.1339522,163.6515104,192.8882801,184.6118737
ENSMUSG00000072294,1098.210474,1094.763065,981.1932376,987.321061,1043.574332,1091.7579,1049.262023,1036.33773,1229.568297,1101.628319,1383.255082,1370.949904
ENSMUSG00000072387,0,0,0,0,1.809892898,2.995817617,2.113417456,0,3.166680768,1.948036788,0,4.032281773
ENSMUSG00000072407,2.091820945,2.211002157,0.817053717,0,0.920530402,0.992155752,1.062707145,1.01355068,0,0.970600105,2.987103205,1.012167577
ENSMUSG00000072421,0,5.453497367,0.810538276,4.206988066,0,0,0,0,0,1.931393816,1.002218684,0
ENSMUSG00000072437,10.5919786,7.808265833,22.24726518,13.37884037,9.917109577,17.00067636,21.10721979,15.34917781,16.87636651,14.62179438,16.82870796,17.12191977
ENSMUSG00000072476,1.058493849,0,0,4.118511114,0,0,1.055755243,0,2.110006908,0.974561825,0.990224746,1.007434812
ENSMUSG00000072494,471.8789499,490.9696609,492.1127903,518.9830271,468.2637303,433.6561132,411.6128038,467.9241601,473.0321209,421.7202532,472.2027423,445.3379835
ENSMUSG00000072501,1595.719153,1761.433981,1696.955999,2252.305936,2127.341208,1775.181576,1918.537891,1813.904284,1585.391968,1822.233495,1917.938784,2278.470151
ENSMUSG00000072511,0,0,0,2.059356736,0,0.99957654,0,1.022710739,1.055027427,2.923615399,1.980512054,1.00746217
ENSMUSG00000072553,2.023231132,1.068007661,0,0,0,0.957994634,2.041827854,2.937769457,0,2.027924594,0,2.918824796
ENSMUSG00000072568,3051.340636,2844.988671,2756.707502,2884.112477,2647.552185,2786.601132,3072.729789,2992.697217,3341.214132,2972.410265,3240.598193,2895.301531
ENSMUSG00000072571,26.64082765,28.44773667,30.87969939,40.95378282,26.7798838,50.35723145,25.73103438,35.54411,20.64222471,53.1360741,15.43615806,26.0097837
ENSMUSG00000072572,12.7939423,21.05296934,18.87636732,15.05742432,14.27497412,12.8780998,19.15590715,14.42612981,19.46221702,25.0634296,15.58214743,28.1178233
ENSMUSG00000072573,5.282056011,4.453732728,0,1.031069926,0,0.998377127,0,1.021241446,0,0,0.991115658,0
ENSMUSG00000072575,17.97266326,5.570102662,9.875177951,11.33563549,42.50443008,9.988574881,28.52474785,17.37110589,14.77591079,15.58645295,22.7877419,4.031651205
ENSMUSG00000072582,321.9265592,281.0615365,314.7188226,328.3856145,286.6104941,327.976719,307.1806901,331.4936883,337.5824996,387.9535406,325.750152,287.0961207
ENSMUSG00000072589,3.115882191,2.403884787,12.65276329,4.154515962,4.890379825,2.944716516,14.66721356,5.512017898,5.921452408,1.821093638,3.210679349,4.858695713
ENSMUSG00000072591,1.36520042,0.838035633,23.15891309,0.774141807,8.315515112,1.274356251,4.765574121,3.617885579,0,0.732568676,0,0.649641123
ENSMUSG00000072594,8.40583466,8.873969369,5.736743221,2.07003619,7.308973159,9.950005737,12.72135185,5.085391554,9.518023898,4.860457987,4.967825322,7.072289431
ENSMUSG00000072596,4.213678964,10.00117795,13.13512525,27.89464427,25.47276211,9.966020484,12.7033533,14.26667653,7.396711058,6.810618153,2.977210785,10.09321386
ENSMUSG00000072612,9.510426924,7.795581005,9.049346286,12.37031791,9.955658954,5.991348489,5.283768341,10.21463045,1.055586473,10.71392037,4.954929854,14.11340535
ENSMUSG00000072618,5.291091765,3.344257069,1.646917005,2.059636443,1.80586636,0.999455902,5.279548156,0,4.220374739,0.974473888,2.971027479,2.015075576
ENSMUSG00000072620,197.7930018,220.648483,210.73789,491.3888645,300.0088502,289.7554062,289.3963269,307.6810404,204.7200598,248.4499639,240.7053581,320.4566733
ENSMUSG00000072621,13.01116154,8.365504904,16.22102906,38.0126717,25.85983373,5.62491959,20.49124434,19.1852385,9.053967541,7.31067227,15.77746535,12.41184617
ENSMUSG00000072623,50.46557952,68.04586647,67.33649489,70.54819797,77.7733739,107.4982153,77.71554896,98.253647,67.33450821,72.15092208,88.74510043,69.21898154
ENSMUSG00000072640,468.630275,469.9637277,604.6124043,614.5875296,448.6244898,598.4439197,722.7533031,549.8444476,577.2213068,545.6939621,517.3042092,562.4886914
ENSMUSG00000072647,95.37376391,46.99571125,101.1464921,95.27816961,131.0145114,147.7679393,161.9885215,94.78158035,60.3715671,59.9465311,124.3774326,190.3946345
ENSMUSG00000072653,30.08002944,76.1839395,44.33441951,23.26986641,23.42904462,63.01829671,42.73650371,15.51891837,39.77340911,24.41528758,47.65564563,71.80065951
ENSMUSG00000072660,13.08152777,14.82720213,24.85931574,21.39616707,19.68095901,18.77927558,17.09212293,27.00625532,17.51566477,24.43700402,27.18646739,24.56703898
ENSMUSG00000072662,240.0214265,236.6848857,156.3424697,226.7099061,168.1578557,151.0705034,134.4339334,158.5051768,164.4593091,179.0922922,128.9940916,187.8812976
ENSMUSG00000072663,36.19721278,27.47994952,21.85299297,19.97514042,30.86970113,31.74821017,25.27352638,17.77336703,17.06182672,22.4546294,46.26289022,36.51516198
ENSMUSG00000072664,5862.82079,3354.152984,7030.856319,4701.637169,6459.296894,3700.697994,4081.134865,3814.648928,5319.707343,4504.94521,6075.851171,3814.58199
ENSMUSG00000072674,133.6138445,124.357061,159.6611735,203.6055552,99.48711019,182.5051232,213.438454,190.5489007,99.69565241,134.1164447,145.5061879,164.3105018
ENSMUSG00000072675,12.802548,6.841767355,0,0,4.560807856,0,2.667421919,0,0,4.103690612,0.859785695,0.87472423
ENSMUSG00000072676,438.05263,596.709182,422.1814252,495.4912129,575.5187369,407.8648864,329.5323537,367.2973592,437.6479747,479.3267554,417.1727783,451.2738813
ENSMUSG00000072677,4.226507057,6.681543843,6.580975244,5.154601969,8.14665412,1.997011822,2.113605458,4.085596615,7.389305634,6.817753428,12.88330369,12.09759677
ENSMUSG00000072680,1656.815744,1489.15734,1612.947039,1201.727725,1344.379663,1452.119982,1685.277715,1741.431246,1458.357348,1585.056881,1093.251878,1151.668956
ENSMUSG00000072683,44.67930187,49.87892251,57.8631313,42.74505051,51.54059612,34.55259492,34.21844359,30.32075149,43.86075164,36.43780378,55.9434855,67.70413149
ENSMUSG00000072688,20.07156622,15.93530825,6.859017388,3.702116929,15.10572658,15.55616012,15.17438054,19.1802783,7.754983626,13.88440856,13.33670006,17.25130828
ENSMUSG00000072692,55.39411033,28.40034541,50.64587871,39.26235502,35.77605821,59.61846639,21.05570684,66.22902617,50.98828044,60.05099547,39.74054066,51.99524286
ENSMUSG00000072694,237.5189897,244.0516916,288.8074829,246.0297841,269.4031238,253.8804053,250.6113873,290.1831794,321.5652185,370.5892707,381.9071759,286.5719419
ENSMUSG00000072704,2511.579939,2642.435099,2472.699056,2361.268971,2242.748294,2286.33769,2270.222123,2128.23773,2405.39014,2188.535055,2177.30232,2084.135248
ENSMUSG00000072720,31.47222502,26.63253554,6.013598168,22.1387339,33.36198061,29.26737059,39.70090274,34.03138691,34.72144218,45.55787649,41.07368064,34.67714395
ENSMUSG00000072723,7.928929919,7.241972859,5.890335158,13.06297794,18.01134149,11.79020072,12.64039407,6.175255612,15.63586504,10.44034479,22.20640145,8.130379457
ENSMUSG00000072761,15.49138776,15.220048,20.94286928,12.18959483,31.41069329,22.43052755,34.77752522,25.91564402,26.97579821,38.12206067,17.25592177,30.05016273
ENSMUSG00000072762,101.1010164,84.03616645,113.7489362,130.7598533,124.5921979,116.1206331,77.16575667,88.23145826,78.69642395,108.6603946,109.7626407,119.6218022
ENSMUSG00000072763,92.13451732,86.99613321,80.74005282,129.6875297,105.5116267,77.99471795,119.2672048,91.06006004,114.9766865,105.2707105,108.9001157,99.71667633
ENSMUSG00000072769,10.51022762,15.20761908,16.13643725,15.06702423,17.40256426,16.52479191,19.14429084,13.11555117,13.31574182,9.064899708,11.63798296,5.14483621
ENSMUSG00000072770,57.22713822,71.00240834,74.76638194,46.38359162,83.81651057,88.48300848,63.85806609,56.46583256,55.64570011,76.19204643,79.31238982,103.3075744
ENSMUSG00000072772,2036.753869,1850.879843,1932.893307,1606.518169,1928.286757,1799.436909,1981.656368,2004.935516,2334.240765,2084.132007,2007.506451,1675.027479
ENSMUSG00000072774,82.70012279,84.02285641,76.30918629,83.54312426,88.41928484,68.79699088,65.74696794,79.30285536,40.28416569,79.18607511,43.62588926,92.23554253
ENSMUSG00000072789,5.274952761,1.112394757,0,5.160284716,0.907512992,3.9901107,3.173168861,2.040403078,5.280756692,3.893757839,4.95862213,7.061219765
ENSMUSG00000072809,32.82160189,37.91504376,42.01092636,32.94217463,52.32578567,51.98854206,33.77937258,30.68879004,24.26306451,47.75771074,21.78242982,38.27872402
ENSMUSG00000072812,155.2965866,171.9071066,203.3322847,78.04985257,92.96263987,128.3268727,93.67717319,162.4384058,112.6292632,116.9924154,98.1430733,81.68365093
ENSMUSG00000072825,6782.1918,6550.49409,6572.777566,5914.560214,5526.290425,6133.788051,5809.205152,7000.594035,6328.479859,5850.858712,6058.001794,6699.66233
ENSMUSG00000072844,60.33532099,47.94363593,37.88624346,95.7540624,50.54090568,24.99081097,47.50846774,45.00228669,54.85982957,58.47410302,39.6086385,43.3193666
ENSMUSG00000072845,2.131191314,2.244733676,1.658153386,12.43430037,2.724399084,2.012509885,0,1.029577563,3.1854236,2.942928045,1.993173098,4.055679218
ENSMUSG00000072847,225.8498468,184.4435286,207.5016315,215.6878728,227.919801,180.0823256,215.358301,178.4615926,212.2285355,235.9010957,265.8545858,226.8510188
ENSMUSG00000072849,1.835951335,2.419417587,2.68086407,0,5.491945247,2.601598658,2.295277653,2.219157221,5.630463433,2.115869509,5.381176935,1.094834832
ENSMUSG00000072852,19.89839443,23.29874987,19.62008339,10.36073729,17.41658316,15.88231957,24.39632254,13.27709124,15.86386217,32.02538466,14.90840646,19.19986174
ENSMUSG00000072872,1970.790773,1961.88272,1592.111709,1527.18114,1245.876129,1564.976923,1549.962612,1541.350734,1573.849373,1347.248703,1573.146857,1433.116942
ENSMUSG00000072875,76.21346858,69.1283042,79.89086215,53.53969048,62.27303377,89.9672411,74.95756623,62.38980096,52.74973798,58.47421776,63.37365768,64.47519297
ENSMUSG00000072884,11.86903042,10.57976798,20.70401155,11.39290239,14.02483137,8.926258558,17.31091015,19.52578505,9.103830418,11.77098504,10.80118026,11.99460853
ENSMUSG00000072889,502.9412314,617.9371907,570.8689814,556.9017462,542.0745685,681.9923106,554.6646579,494.5985699,509.9383511,564.2254973,625.3454903,542.0829865
ENSMUSG00000072893,153.2481525,122.4060326,136.3554489,191.2896383,306.2462126,178.5432402,171.9147405,127.1262928,172.8530753,198.1008064,182.5027207,223.2257073
ENSMUSG00000072898,1.047834741,8.856228001,4.908202832,3.111315454,3.671131488,0.993266838,2.123365633,0,0,3.884730147,1.989693791,2.02287001
ENSMUSG00000072915,125.1949963,109.6121023,111.1241896,180.7355028,193.0881584,194.1348729,172.5308628,219.8673186,201.2115963,133.5360918,149.1112296,235.656427
ENSMUSG00000072919,1.811794496,9.544507154,12.69092799,8.533443186,6.966558222,9.298460645,12.66547276,9.630370361,5.616627538,7.241307399,11.80298441,17.26309415
ENSMUSG00000072940,74.32802196,37.82004843,20.9901006,66.83461975,47.80957477,42.00823573,51.39314003,83.78812573,25.78219723,68.30112076,98.49482953,37.89416802
ENSMUSG00000072941,19292.34393,18433.5752,16596.73529,15658.93382,13619.09484,12670.1124,10668.93784,14320.25255,14866.2088,13724.75824,13568.20201,13232.47712
ENSMUSG00000072944,74.19050699,47.60443575,91.27241943,70.33805878,60.63933504,100.5693325,48.28048173,31.19926452,88.95653219,97.42100893,96.06687003,89.02790253
ENSMUSG00000072945,0,2.223942157,1.642911007,4.129851308,0,1.994362292,1.058051697,0,0,0,0.991975002,4.035859008
ENSMUSG00000072946,4234.308142,4153.097857,4066.257142,4448.373668,4324.513241,3918.991417,4071.888064,4029.594177,4356.153141,4041.171046,4435.560276,3851.08262
ENSMUSG00000072949,2073.447752,1755.645575,2271.760227,1558.472326,1769.020699,1808.870815,1661.672196,2629.483037,2233.164398,2614.391416,3039.636558,2065.147873
ENSMUSG00000072955,51.66753242,62.27223028,48.46727845,26.84321548,25.43185702,42.87995148,51.84328566,45.89146292,55.98540659,48.66341109,47.61386955,39.34896489
ENSMUSG00000072962,12.70130202,20.06962365,9.873132257,11.32828263,4.515339993,22.99212577,6.329911791,11.25049798,9.497528966,14.62003059,16.83866745,6.046322113
ENSMUSG00000072964,345.9613479,332.5839082,345.601232,295.6566049,356.7912768,285.4157995,355.1893124,413.0241952,340.1086194,373.5801053,361.7644697,392.1245378
ENSMUSG00000072966,45.3123409,85.79966386,52.1645711,28.27774814,72.15390942,77.3825373,74.90800987,74.15865715,60.64777421,52.83135321,83.16985807,68.79370732
ENSMUSG00000072969,159.1502394,196.2668089,195.6474365,191.7773233,200.0136046,171.8715075,160.6701692,188.212548,174.6097042,203.8703352,211.0730576,193.1123832
ENSMUSG00000072972,73.04358425,57.98169748,75.77675111,97.80749521,73.09374723,111.964727,81.28845933,67.50768656,60.13316545,79.9169167,67.33212065,132.9760267
ENSMUSG00000072974,43.40186978,53.52085005,59.30277004,71.04010454,64.07187414,81.97317393,62.28663927,54.20992491,39.03405732,44.83114052,47.52897582,78.5773401
ENSMUSG00000072980,23.38968542,21.40421181,27.73351651,21.89363657,34.83912058,29.57439923,11.66126266,27.42269785,8.306792878,12.68883333,12.66848185,20.92811561
ENSMUSG00000072999,10.04298866,11.61768647,13.02549476,13.74774462,15.29766659,6.646474311,6.859178849,8.740020187,17.34701841,8.338427114,10.38043216,9.959994386
ENSMUSG00000073000,186.3746636,170.2663438,233.6796146,215.6096569,247.3062431,264.6042958,175.2237998,195.2228259,170.5547262,164.1165393,185.621372,256.795469
ENSMUSG00000073002,222.8378309,194.252375,255.9183078,200.504579,253.2283957,273.0761072,244.4942022,263.4125339,285.4461528,283.5060516,247.4153121,231.0540685
ENSMUSG00000073008,12.06328143,5.055266586,1.244743698,39.93943149,14.3039816,5.812831725,17.27172106,6.231512222,12.84402258,15.17046685,3.395467095,9.288491023
ENSMUSG00000073010,4.747141122,0,1.446446442,0,0,3.363708658,1.185776542,0,0,1.09347603,3.480228895,4.425743943
ENSMUSG00000073016,401.1545263,369.0402124,368.9651416,390.2390479,429.6373638,376.8481249,433.9243021,394.7760937,346.0452832,385.9216005,411.9403628,334.4731517
ENSMUSG00000073018,6.352906704,3.345568471,9.061506096,5.147019894,3.60835747,8.998319625,4.222295151,6.13800537,5.274486838,3.898660613,3.96034535,5.036568776
ENSMUSG00000073051,2.115827954,0,9.879583227,3.090086233,1.806724892,0,3.168240819,1.02234044,2.110386763,0.974376668,1.98094524,3.022954741
ENSMUSG00000073060,555.8058124,606.6075354,475.2747581,316.0567201,313.9956402,446.8792267,428.5948038,476.670739,428.3069517,490.2341069,546.5606858,474.4694276
ENSMUSG00000073062,515.9764965,515.4472673,576.0677976,468.1645624,579.4275924,524.115159,616.2320763,623.3109912,649.6791711,500.1147295,458.2750815,523.6706247
ENSMUSG00000073063,0,1.152736941,3.406670302,4.302677938,0,0,2.203483771,3.17085724,1.099075162,3.030664326,1.032576071,1.049992877
ENSMUSG00000073067,0.531824334,1.680169192,19.30414176,4.133023921,2.715176245,3.577350387,0,7.318854229,3.706632355,4.968386334,7.596688243,8.811040306
ENSMUSG00000073073,15.86115146,12.25578853,11.52247321,15.45566282,14.46518815,15.98357858,12.67635507,12.26366479,17.94109353,7.79372461,16.84169812,18.14112016
ENSMUSG00000073077,17.30766251,61.66734866,13.09762196,34.56458132,41.03040166,25.21471574,19.4740854,28.06530927,12.41323746,24.75136464,26.87843784,18.18814736
ENSMUSG00000073079,2488.090782,2338.085858,2392.370394,2706.079143,2266.662754,2553.533486,2461.023669,2180.379795,2249.018751,2351.856215,2654.047657,2314.450846
ENSMUSG00000073094,0.783240564,0,1.832061356,2.859880828,2.323390248,2.621746355,1.57801574,2.787943348,2.915890303,1.335317295,0,2.786527929
ENSMUSG00000073096,655.8773898,732.4319389,801.7855579,490.278331,556.1872219,629.4380541,628.3589608,604.0155587,636.9544588,656.8282783,776.2873083,633.1414794
ENSMUSG00000073102,7.750566195,6.679449929,12.96261227,22.017701,3.603949944,3.326935482,15.19388022,10.89194947,3.510987393,3.892153189,5.931672045,20.84527347
ENSMUSG00000073125,58.0342312,91.81933318,117.7835591,107.4894324,32.06489882,97.9322158,255.9876565,97.67262893,83.38157903,9.723407728,141.5522916,340.1282166
ENSMUSG00000073130,3.10575562,0.940716721,1.389797296,0.868927204,5.020392444,0.843415534,2.443364155,4.83805684,0,2.466935081,2.506916775,4.662265504
ENSMUSG00000073131,976.2037726,1034.826181,915.9416601,1026.480052,1144.529072,961.9493876,1083.434998,919.2034751,1072.885157,986.5724767,987.1198629,908.3346191
ENSMUSG00000073139,882.1723171,951.4451618,977.0668192,1014.448178,950.9866403,1009.912364,904.9921018,979.5179514,1016.266571,951.5094126,867.8863947,875.1590526
ENSMUSG00000073144,8.439806331,7.786687727,14.79155135,24.7696131,9.075340762,14.96278264,14.80823771,13.26247948,12.67387412,14.60152068,15.86769209,15.13126815
ENSMUSG00000073147,697.3918854,629.3560359,655.6141046,769.7109694,845.9173416,767.4938297,846.5869385,701.3107648,704.9647768,734.7434404,768.5204314,885.0047451
ENSMUSG00000073155,1108.488064,1000.29805,1023.453046,1029.36734,994.9192279,1019.333277,968.723014,1057.080684,1152.191462,927.4115471,1020.166656,976.9920368
ENSMUSG00000073158,5.292031319,3.34466824,7.412014783,9.26719482,2.708005308,8.996111645,0,7.158901575,8.440257115,8.770804867,2.97078653,5.037337741
ENSMUSG00000073164,4.486350366,6.756395813,0,2.346278118,1.014138325,0.475517674,0,1.182569958,3.477265828,1.128031142,1.109400266,2.351903257
ENSMUSG00000073174,3.163494863,0,0,3.094689251,9.070727308,3.988238692,1.057217914,4.078895134,5.278243854,3.89192333,1.982503254,3.024795658
ENSMUSG00000073176,169.4633559,180.6994544,167.2609474,189.3686377,148.7686626,163.001446,220.5765168,200.5551625,164.5472239,189.1053337,160.3712772,166.1865371
ENSMUSG00000073177,2.046536776,6.472809773,4.781629629,14.00383556,6.374552844,2.902132878,2.050433489,6.925941105,1.023798458,9.43899871,1.922581811,2.933452208
ENSMUSG00000073179,5.219951825,3.31175078,2.448300681,6.240072161,3.692996401,6.937246493,5.318095658,3.036700503,4.239568873,7.760179308,6.975903149,6.077371788
ENSMUSG00000073197,12.84953346,20.08943769,15.83002706,12.95599447,18.12005839,17.19067519,10.45637964,15.22980713,6.403114563,24.45189921,14.610401,16.30502807
ENSMUSG00000073198,7.14029307,33.10892161,14.20748385,10.65241144,19.24572304,20.04521535,22.17392518,9.642384978,29.91550817,26.56889972,23.73193805,23.01274533
ENSMUSG00000073207,219.9569433,233.9856723,222.2297995,243.1568046,205.2007184,194.8086172,208.0951823,259.5948721,250.1141118,217.2554379,215.9629977,214.6639306
ENSMUSG00000073208,6.359959032,1.675792221,2.475860114,0,0,0,0,0,1.58881366,0,0,0
ENSMUSG00000073233,7.390439206,6.677818703,14.79914591,14.44114277,9.063914463,7.983984696,12.68736438,7.145441467,10.55893553,5.842153245,7.931098444,18.15212039
ENSMUSG00000073234,2.113650185,6.682412914,0.822726218,3.092348611,3.619610138,3.994497494,2.113382661,5.107721168,3.166650318,1.948056634,0,1.008058853
ENSMUSG00000073236,67.81025589,67.80902912,113.3779321,97.86626175,96.1022933,68.12816577,124.0023785,65.38852895,76.42768566,80.52127409,133.8751768,85.30933731
ENSMUSG00000073274,148.530731,114.6450717,92.51814381,241.8915218,202.2487944,206.4279497,140.1336624,105.9410371,81.06989954,116.2847914,94.9558902,213.1247199
ENSMUSG00000073293,39.14182392,63.52711114,63.39290635,38.11175072,66.85162441,57.95698311,63.36571955,55.20532419,70.6985457,58.46208541,75.27679148,55.42138895
ENSMUSG00000073294,2.33517807,3.02792588,9.692361141,2.273405978,8.151102665,3.643365083,6.691036685,0,4.657995769,1.075351622,1.093065948,3.648382231
ENSMUSG00000073295,155.657482,134.9446901,129.3387229,100.8764021,113.6496836,131.9813849,128.7747652,129.9282251,129.7492887,150.1021972,157.4185212,149.0781968
ENSMUSG00000073374,67.17940549,66.61804144,48.52545067,39.0248653,96.97828774,61.06697552,67.55403646,57.10146623,51.26841665,67.34104008,71.61123559,67.65996542
ENSMUSG00000073375,1.057865485,3.34348478,1.646546247,5.150311475,2.710292653,1.998490828,1.056107465,2.044609988,1.055209266,3.897444691,0.990493355,4.030678846
ENSMUSG00000073394,4.216873001,3.335531012,6.57091035,5.16286476,3.63441285,3.988308554,2.116310268,3.058948192,2.112809279,2.919596826,1.984108543,8.072142735
ENSMUSG00000073400,3.175218791,7.804225893,126.8278085,2.059376627,0.902668436,0.999567961,11.61384752,8.181601799,7.385224976,4.87266937,1.980524353,4.029870193
ENSMUSG00000073402,0,0,2.554303786,0.808239668,0,0.919866388,0,0.801276529,2.038344403,12.96881474,0.77704476,0.790481854
ENSMUSG00000073403,0.921098945,0.970433541,1.433713281,3.482425361,1.590784669,1.740172154,2.759087557,1.789777581,3.675578447,2.545319278,2.587646116,3.510005369
ENSMUSG00000073405,48.57915766,43.41413314,61.67461946,57.75323005,34.42710775,45.91593103,25.37079321,31.65071426,28.50654552,43.82036136,32.71165826,27.22523284
ENSMUSG00000073406,6.914508873,0.951603242,4.217797137,9.558797482,6.622726448,1.721988435,0,2.618382343,6.344586682,3.265644516,5.910871514,5.661574597
ENSMUSG00000073409,1760.941761,1839.389429,1490.49784,2519.897652,1766.027265,1409.266388,1797.120113,2000.190102,1682.853574,1799.87681,1510.246282,2154.083889
ENSMUSG00000073411,6942.629244,7972.83191,7245.584078,14456.86471,8246.36807,7891.302508,8700.930109,9643.724792,7294.097001,8431.977565,6858.88397,9167.629028
ENSMUSG00000073412,13.58687208,27.62128492,21.23339352,54.03281621,43.31595802,26.77646523,17.00895268,23.30004277,9.535209861,15.52632281,7.968358845,28.34891332
ENSMUSG00000073413,58.62875565,75.42767903,54.0418067,23.99570944,43.71377104,50.84672402,45.5978954,25.61266368,52.18750628,47.31197762,51.76002906,47.96414664
ENSMUSG00000073414,56.10579802,30.76060694,31.51835881,21.74457415,35.84110116,22.43927769,36.76580084,27.30682312,25.14937083,39.03163636,30.46883297,24.91307567
ENSMUSG00000073415,38.10121229,54.62817837,50.23573146,32.95089434,59.5797659,72.96675234,59.12627379,43.97487619,52.75224982,52.62415261,40.60143711,63.47137992
